Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to
2018-01-15 16:40:37,Saraiva,,"b'O livro que causou polemica nos EUA e irritou o presidente Trump chegou ao Brasil. E ai, preparado para descobrir o que ha em ""Fogo e Furia""? https://t.co/hq3mRjjNGi https://t.co/kW0AKnk0O1'",False,False,1,21,
2018-01-15 11:30:01,Saraiva,,"b'Clima de seducao e descontos pra entrar na vibe do lancamento de ""Mais Escuro"". Toda a saga com descontos de ate 40%: https://t.co/3uj7CLYp4h https://t.co/jFC9JdEwAz'",False,False,6,25,
2018-01-14 22:00:00,Saraiva,,b'Corre que ainda da tempo de aproveitar os descontos do Cupomaniacos da Saraiva. Tem boxes e colecoes com ate 70% OFF + 20% OFF com o cupom EUAMOLER20 pra quem vier logo: https://t.co/iB2kp0K1ql https://t.co/86i6S5DffQ',False,False,3,16,
2018-01-14 20:00:00,Saraiva,,"b'Hora de cair no samba e dancar com o novo album da @MROFICIAL. Vem que tem ""Amor e Musica"" na pre-venda: https://t.co/Y0WCrM8VUl https://t.co/731TH9ni1a'",False,False,4,20,
2018-01-14 17:00:01,Saraiva,,"b'Quem jogou se emociona e quem nao jogou vai se emocionar agora! Vem ai a remasterizacao de ""Shadow Of The Colossus"" para o PS4. Garanta o seu na pre-venda: https://t.co/yQCzQUTN87 https://t.co/WP0SVIkec9'",False,False,2,31,
2018-01-14 12:00:02,Saraiva,,b'Para tudo! Chegou a hora de garantir o seu videogame novo com ate 35% OFF: https://t.co/8seQmlQxfJ https://t.co/Bf3agKJf4J',False,False,1,21,
2018-01-13 22:00:00,Saraiva,,"b'Ferias, verao, mas pegar uma praia nao e a sua praia? Entao olha so esses livros perfeitos para ler durante as ferias: https://t.co/iT1QuEz2i3 https://t.co/YQVMi9n0Kq'",False,False,1,29,
2018-01-13 19:00:03,Saraiva,,"b'O ex-presidente @BarackObama selecionou seus livros favoritos de 2017 para a revista Times, e nos fizemos uma lista pra quem confia nas dicas de leitura dele: https://t.co/WD9J99vVJD https://t.co/vjL8rWb9cj'",False,False,1,30,
2018-01-13 15:30:00,Saraiva,,"b'Ta chegando a hora de colocar a mochilo nas costas e cair nos estudos. Mas mochila vazia nao rola, ne? Entao aproveite a maior volta as aulas do Brasil: https://t.co/1BwqQZP9Lk https://t.co/HmYK0FyPnB'",False,False,2,33,
2018-01-13 13:30:00,Saraiva,,"b'Hoje e aniversario de 83 Didi Moco Sonrisal Colesterol Novalgino Mufumbo, ou melhor, do grande #RenatoAragao!!! Conheca a historia desse humorista que ja fez tantas geracoes gargalharem: https://t.co/XojC5UdGxy https://t.co/RHhPevDkzF'",False,False,10,80,
2018-01-12 22:30:00,Saraiva,,"b'Se esse e o seu ideal de programa perfeito, seu lugar e na Megapromo da Saraiva aproveitando blu-rays por R$17,90 cada: https://t.co/Ei3lCWswyl https://t.co/hiCJmScEKm'",False,False,2,25,
2018-01-12 20:00:02,Saraiva,,"b'Boa noticia pra quem tava com o e-reader meio parado: temos uma selecao de e-Books incriveis da @Intrinseca a partir de R$4,90: https://t.co/SqkEmFDJQV https://t.co/IEXRtNV91b'",False,False,0,15,
2018-01-12 19:15:00,Saraiva,,"b'Quico, Quico, RA, RA, RA!!! Nossos parabens ao lendario Carlos Villagran por seus 75 anos. Comemore com o melhor do #Quico: https://t.co/PplNhFqQrt https://t.co/qGY5LQIGqO'",False,False,8,57,
2018-01-12 18:22:22,Saraiva,,b'Primeiro passa para alcancar o sonho de ser um advogado: um Vade Mecum atualizado! Vem que tem edicao 2018 do Vade Mecum Saraiva: https://t.co/5vjPkDvKt5 https://t.co/bcJi3LqNWm',False,False,0,14,
2018-01-11 19:00:12,Saraiva,,b'TEM NOVIDADE PARA OS POTTERHEADS:  Garanta a edicao especial da sua casa favorita com 15% de desconto: https://t.co/uOai00jII4 https://t.co/QtJubI4ppX',False,False,2,34,
2018-01-11 19:00:02,Saraiva,,"b'E se a gente te contar que ta rolando 20% OFF em varios produtos geek usando o cupom GEEK20? Entao nao fica ai parado, chega mais: https://t.co/kLEWZZsE1P https://t.co/YCdkaeAr4L'",False,False,0,16,
2018-01-11 18:09:00,Saraiva,,"b'E como nao gostar de um filme cheio de acao frenetica e com muito slow motion? Garanta ""Kingsman - o Circulo Dourado"" na pre-venda: https://t.co/hGh9Cg5TwB https://t.co/r6IaL6oBty'",False,False,2,19,
2018-01-10 23:00:03,Saraiva,,"b'Achou que a historia de Lou Clark tinha acabado? Nada disso. A @jojomoyes preparou mais emocao pra gente. Garanta ""Ainda Sou Eu"" na pre-venda: https://t.co/FzQxRGFvHY https://t.co/5XGBSTC7gT'",False,False,2,42,
2018-01-10 21:30:00,Saraiva,,"b'O universo de Star Wars ainda tem muitas aventuras para conhecer. Confira essa historia do Jedi Pax Pavan contra Darth Vader no livro ""Star Wars - Perseguicao ao Jedi"": https://t.co/7oftqUFSD7 https://t.co/VXnDY1GHx4'",False,False,5,28,
2018-01-10 12:35:50,Saraiva,,b'Quer chamar a galera e curtir um som? Ta sem musica? Entao vem pra Megapromo da Saraiva garanta a playlist: https://t.co/fN3waTX0f6 https://t.co/0J07RAXVz4',False,False,1,23,
2018-01-10 00:00:00,Saraiva,,"b'Ta chegaaando, hein! Preparados para mais um ano de estudo? Entao so falta aproveitar a volta as aulas da Saraiva e mandar bem nas notas: https://t.co/334nJoXxeh https://t.co/a7Ewpr7Zok'",False,False,0,15,
2018-01-09 22:30:00,Saraiva,,b'Duas vantagens em uma colecao: voce conhece as obras do genial #JoseSaramago e ainda deixa a estante de livros muito mais bonita: https://t.co/2rSXXWr6eE https://t.co/kZ3IChFHs2',False,False,1,14,
2018-01-09 21:35:12,Saraiva,,b'Pode avisar a galera que a proxima sessao de cinema e na sua casa. Aproveite a Megapromo de Filmes e Musica: https://t.co/Tua0kLdm1W https://t.co/f0RQsaaIfb',False,False,1,16,
2018-01-09 12:35:00,Saraiva,,"b'Chegou a hora de finalmente comprar o seu #LEV. Escolha o seu, use o cupom AMOLEV20 e garanta 20% OFF: https://t.co/Wj30HJe7uA https://t.co/9yBNVZ70dX'",False,False,0,15,
2018-01-08 22:06:00,Saraiva,,"b'Que tal viver uma das batalhas mais importantes da Segunda Guerra Mundial, no conforto da sua casa, com a direcao de #ChristopherNolan? Garanta ""Dunkirk"" na pre-venda: https://t.co/WuVkQ7Y6A2 https://t.co/HsSQcuv9qb'",False,False,24,116,
2018-01-08 19:00:01,Saraiva,,"b'Muita atencao, Cupomaniacos: toda a livraria com 20% OFF usando o cupom EUAMOLER20. Sim, e real! So vem: https://t.co/ocERttYysD https://t.co/CwhaCbG4ia'",False,False,3,20,
2018-01-08 17:43:07,Saraiva,,"b'Cada epoca tem seu grande genio, e o nosso e #StephenHawking! Celebre com uma breve historia sobre sua longa jornada que hoje completa 76 anos: https://t.co/juonYTL8KO https://t.co/Gc56rOhNCQ'",False,False,8,62,
2018-01-08 16:24:40,Saraiva,,"b'Hoje e dia de celebrar a genialidade, as mil personalidades e os 71 anos do camaleao do Rock. Viva #DavidBowie: https://t.co/f0zWt8fRRa https://t.co/9hRpieGiH2'",False,False,21,75,
2018-01-07 22:00:00,Saraiva,,"b'Em 2017 ele aterrorizou nos cinemas. Em 2018 vai aterrorizar na sua colecao. Garanta ""It: A Coisa"" na pre-venda da Saraiva: https://t.co/k32A5RhfWF https://t.co/TZVLkCWDRB'",False,False,1,41,
2018-01-07 20:00:00,Saraiva,,b'Um fato: #CallOfDutyWWII e uma das melhores experiencias de imersao na Segunda Guerra Mundial que voce pode ter. Uma dica: tem 12% OFF na Saraiva: https://t.co/yKqtIF8b66 https://t.co/PN9QkqIPKq',False,False,0,13,
2018-01-07 17:00:02,Saraiva,,"b'Ja coloque a mao no queixo e treine a cara de concentracao. Aproveite diversas obras de Grandes Pensadores a partir de R$9,90 + 10% nas compras acima de R$69,00: https://t.co/zdQ6WMpZgU https://t.co/5BUjJx5U6u'",False,False,1,22,
2018-01-07 12:00:01,Saraiva,,"b'Hoje e #DiaDoLeitor e olha so nosso jeito de comemorar: milhares de livros com ate 60% OFF + 10% OFF nas compras acima de R$69,00. #EuAmoLer: https://t.co/aJrjx2QzIa https://t.co/9pCvprXvdW'",False,False,25,179,
2018-01-06 22:00:00,Saraiva,,"b'Alo, amantes da leitura! Selecionamos os livros de ficcao mais vendidos com ofertas de ate 40% OFF. Quer mais? Entao nas compras acima de R$69,00 tem + 10% OFF: https://t.co/sgmvPCV7H7 https://t.co/XXJX9nJx7M'",False,False,3,30,
2018-01-06 19:00:03,Saraiva,,b'Entre na brincadeira da rivalidade entre Marvel e DC nos cinemas  e confira nossas sugestoes de HQs para saber mais sobre os herois! https://t.co/rnNitlNHED https://t.co/mX23uQo7Y0',False,False,1,25,
2018-01-06 15:30:00,Saraiva,,b'Tudo que voce precisa estudar para mandar bem no concurso do TJ e arrasar no emprego novo esta na Apostila Escrevente Tecnico Judiciario: https://t.co/ezKtUXLdvm https://t.co/aWHK1FIDP3',False,False,1,14,
2018-01-06 13:30:01,Saraiva,,"b'Nao tem jeito, temos que aceitar que @BlackSabbath acabou. Mas pelo menos podemos curtir o ultimo show dessa banda eterna. Garanta ""The End"" pra colecao: https://t.co/5Jrlm1l0Yf https://t.co/QSHoRavGwz'",False,False,4,20,
2018-01-05 22:30:00,Saraiva,,"b'Com tantos consoles incriveis com ate 35% OFF, e so escolher o jogo e chamar a galera. Vem pegar o seu: https://t.co/UbqgNdy3kE https://t.co/AVygquJhm7'",False,False,1,23,
2018-01-05 20:00:01,Saraiva,,"b'#BladeRunner e daqueles filmes com lugar cativo na colecao desde 1982. Agora ele ganhou um sucessor! ""Blade Runner 2049"" ja esta na pre-venda aqui na Saraiva: https://t.co/OgRqGvClqJ https://t.co/fsyPMYDMM2'",False,False,0,9,
2018-01-05 18:15:40,Saraiva,,"b'#UmbertoEco faria 85 anos. O italiano e um dos maiores filosofos e escritores do seculo XX. Que tal conhecer o seu ultimo livro? Confira ""Pape Satan Aleppe"": https://t.co/dR8pmP6ABi https://t.co/D7mI9yVsdJ'",False,False,6,21,
2018-01-04 21:00:01,Saraiva,,b'Ta procurando um pouco de ritmo pra embalar esse comeco de ano? Jazz e Blues e na Saraiva: https://t.co/nWMN6EmHPz https://t.co/EDwHBpAkHi',False,False,5,35,
2018-01-04 19:00:00,Saraiva,,b'Hora de aumentar sua pilha de livros e garantir os descontos de ate 80% do Mega Saldao da Saraiva: https://t.co/d8xag0qOFA https://t.co/VAK81Qvxt1',False,False,6,57,
2018-01-04 17:00:03,Saraiva,,b'Tem trilha sonora melhor para comemorar os 58 anos de #MichaelStipe do que com @remhq? So com @remhq em dobro:  https://t.co/3bO25iwRJC https://t.co/W9OQzT8qIk',False,False,0,12,
2018-01-04 16:25:18,Saraiva,,"b'Voce faz parte da galera do autoboicote, que sempre espera um ""fator externo""  para realizar as coisas? Dica do #MarioSergioCortella: PARE! Se precisar de ajuda, tem ""A Sorte Segue A Coragem!"" na pre-venda: https://t.co/JjwWQ1T2Nb https://t.co/IwsVvYyFWk'",False,False,2,26,
2018-01-03 21:00:00,Saraiva,,"b'Estaria o futuro escrito nas estrelas? Pra quem acredita nas energias do cosmos, ja pode conferir as previsoes para 2018: https://t.co/DQBRQsOMv7 https://t.co/6tyDubFoEb'",False,False,3,24,
2018-01-03 19:00:00,Saraiva,,b'Ta sem nada pra assistir? Entao vem aproveitar essa selecao de filmes e series com ate 50% OFF: https://t.co/zlddVUyhbx https://t.co/asbpvF73Va',False,False,1,22,
2018-01-03 17:00:01,Saraiva,,"b'O ano de 2018 promete manter os cinefilos satisfeitos e empolgados. Alem de continuacoes de sagas, como Cinquenta Tons de Cinza, Animais Fantasticos e Onde Habitam, X-Men, Jurassic Park e Circulo de Fogo, Lady Gaga fara sua primeira protagonista. Vem ver: https://t.co/0suFHMl7LS https://t.co/PBUIHWQ23p'",False,False,2,20,
2018-01-03 16:00:02,Saraiva,,"b'O jogo mais aterrorizante de 2017 merece uma versao ainda mais sinistra. Vem pegar o seu ""Resident Evil 7 - Gold Edition"": https://t.co/h3pgY4hN5v https://t.co/5LBerQA61U'",False,False,1,27,
2018-01-03 14:00:01,Saraiva,,b'Hoje e #Tolkienday! Celebre os 125 anos do grande mestre da fantasia: https://t.co/LQAN6WWOyV https://t.co/blwYQL991j',False,False,14,51,
2018-01-03 12:24:06,Saraiva,,"b'Papai Noel tem 1 ano de pura curticao pela frente e esta indisponivel no momento. Mas nao se preocupe, ele deixou MUITA coisa legal aqui no Saldao de Natal da Saraiva: https://t.co/mITxQuXug3 https://t.co/OARLg7hzi6'",False,False,1,25,
2018-01-03 11:00:01,Saraiva,,"b'Aproveitando essa onda de Vingadores que vem por ai, voce ja pode comecar o aquecimento com ""Lego Marvel Super Heroes 2"" edicao deluxe para PS4: https://t.co/RhasM9LXIy https://t.co/rN8WrCf9Bk'",False,False,0,18,
2018-01-02 20:00:02,Saraiva,,"b'Quando @jadsejadson sobem no palco e comecam a tocar, pegam pesado mesmo! Prepare-se, porque com essa dupla tem ""Balada Bruta"": https://t.co/h7mlYioyFf https://t.co/wn75A9yl8A'",False,False,2,20,
2018-01-02 16:00:02,Saraiva,,"b'#IsaacAsimov foi um mestre da ficcao, um dos primeiros a pensar em robotica e inteligencia artifical. No dia em que faria 97 anos, celebrar com seu maior classico e quase como ler um livro lancado ontem: https://t.co/kumOF7IJdo https://t.co/hsRAwANCV3'",False,False,5,24,
2018-01-02 11:30:00,Saraiva,,"b'O best-seller mais quente dos ultimos tempos esta terminando. Sera que, no fim, vai prevalecer o  ou o ? Pra descobrir, so lendo ""Cinquenta Tons de Liberdade: O Capitulo Final"": https://t.co/OL6CWdw2J8 https://t.co/sOC01P7Tmc'",False,False,10,38,
2018-01-01 22:00:01,Saraiva,,"b'A autora #JuliaQuinn conta uma historia sobre como o amor pode curar ate os coracoes mais machucados. Confira ""Mais Lindo Que a Lua"": https://t.co/oKZjvetpzn https://t.co/rRxr5vEs9A'",False,False,3,52,
2018-01-01 19:00:02,Saraiva,,"b'Conhece todas as aveturas de #ObiWanKenobi, #Luke e #Anakin? Comece 2018 explorando a vida desses 3 personagens lendarios com os livros do box ""Star Wars Legends"": https://t.co/2ld7xafT6S https://t.co/m2jNJ4H0so'",False,False,4,36,
2018-01-01 16:00:00,Saraiva,,"b'Tem algum fa do @felipeneto por ai? Sao milhoes de corujinhas que vao amar esse ""Kit Coruja - Felipe Neto"" exclusivo da Saraiva (e ainda acompanha varios brindes superlegais). Olha so: https://t.co/vkDWft7I8p https://t.co/xQkOE6w8MM'",False,False,141,2238,
2018-01-01 12:00:01,Saraiva,,"b'Nunca e demais se apaixonar pela historia de ""O Pequeno Principe"". Comece 2018 lendo ou relendo esse classico: https://t.co/r2u2lLLBbF https://t.co/0GLxUDCU8Z'",False,False,9,67,
2018-01-01 02:00:00,Saraiva,,b'Uhulll!!! Desejamos a todos um feliz Ano Novo! https://t.co/4OI0W2cnjm',False,False,12,137,
2017-12-31 20:00:03,Saraiva,,"b'O @gusttavo_lima chamou os amigos do sertanejo, preparou varias cancoes  classicas e armou o ""Buteco do Gusttavo Lima Vol. 2"": https://t.co/C9az41hwy1 https://t.co/GQ9sX6BcCm'",False,False,0,4,
2017-12-31 17:00:04,Saraiva,,"b'A gente nem termina o ano e ja ta pensando no carnaval. Pra quem e de sambar na avenida, ja pode comecar a aquecer com os ""Sambas de Enredo do Rio de Janeiro"": https://t.co/VmupiWSAWB https://t.co/X4vZPuEORB'",False,False,3,21,
2017-12-31 12:00:01,Saraiva,,b'Hoje e dia de 7.0 da rainha @LitaRee_real!!! Entre na comemoracao e conheca algumas das milhares de historias da diva do Rock nacional: https://t.co/aUS0eMFWiK https://t.co/kyspW2CND4',False,False,4,40,
2017-12-30 22:00:02,Saraiva,,"b'Espionagem, guerra fria e @CharlizeAfrica quebrando tudo. Nao falta nada pra ""Atomica"" ser um filme que merece um lugar na sua colecao. https://t.co/CnarKmiE05 https://t.co/zyOjIQoqbj'",False,False,1,21,
2017-12-30 19:00:02,Saraiva,,b'Um guia com tudo que voce precisa saber para fechar ate os negocios mais dificeis. Olha so: https://t.co/RrkSKVRptd https://t.co/TjssV46CZT',False,False,2,13,
2017-12-29 22:30:00,Saraiva,,"b'Se tem um momento para entender sobre Bitcoin, Blockchain e tudo relacionado a isso, e agora! Entenda a moeda do futuro e como utiliza-la: https://t.co/J2gGFUvZJi https://t.co/BiAS7BRNXI'",False,False,3,21,
2017-12-29 11:00:01,Saraiva,,b'Hoje e dia de homenagear o eterno #CandidoPortinari por seus 114 anos de historia. Conheca a vida e a obra de um dos maiores artistas brasileiros:  https://t.co/rjliwF1OgA https://t.co/a11Fzxa9TN',False,False,3,20,
2017-12-28 19:00:02,Saraiva,,"b'Com tanta juventude, nem parece que @TheRealStanLee esta completando 95 anos! Nada mais justo do que comemorar com uma biografia em quadrinhos: https://t.co/BfmSg7fnfU https://t.co/KERoJN9sUt'",False,False,4,35,
2017-12-28 15:00:00,Saraiva,,"b'Hoje aniversario de 81 anos do empresario que, durante muito tempo, foi sinonimo de sucesso no Brasil. Conheca as dicas de #AbilioDiniz: https://t.co/i1W6b5cxDx https://t.co/WhfDc4mCBb'",False,False,0,17,
2017-12-27 14:00:03,Saraiva,,b'Hoje completamos 1 ano sem Carrie Fisher e nunca e demais homenagea-la! Conheca mais  sobre essa mulher incrivel e eterna na cultura pop: https://t.co/sxwSUsW3su https://t.co/dDNYDTnqwA',False,False,42,144,
2017-12-26 16:03:12,Saraiva,,"b'Conheca toda a historia da santa que conquistou a fe do Brasil. Confira ""Aparecida"": https://t.co/Pkxo2C03hN https://t.co/mPoBoABwKG'",False,False,1,28,
2017-12-25 18:04:00,Saraiva,,"b'Por enquanto voce pode ficar so assim, mas logo logo os estudos voltam e e bom voce ja se garantir. Aproveite a volta as aulas aqui na Saraiva: https://t.co/U0SUcbTggQ https://t.co/iZ1MEuZFGl'",False,False,2,36,
2017-12-23 20:02:00,Saraiva,,"b'Dicas para assistir ""Annabelle 2 - A Criacao do Mal"": nao esteja sozinho, nao veja a noite, jogue todas as suas bonecas fora e  garanta o seu na Saraiva: https://t.co/lpBPFp0ni8 https://t.co/lUJTEO5B2i'",False,False,4,24,
2017-12-22 22:10:00,Saraiva,,"b'Pois e, pois e, pois e... Hoje e o aniversario de @LaChilindrina, a nossa amada Chiquinha! Que tal uma maratona de Chaves pra celebrar? Chega mais: https://t.co/H1yS9aBp5w https://t.co/C2eIiO7mv8'",False,False,6,61,
2017-12-22 19:33:16,Saraiva,,"b'Toda a vibe dos anos 80 e um toque de loucura no filme brasileiro mais falado do ano. Vem pegar seu DVD de ""Bingo - o Rei Das Manhas"": https://t.co/6S2Ub1NnLc https://t.co/A6Gp3aJpTL'",False,False,2,24,
2017-12-22 17:48:37,Saraiva,,"b'RT @sensacionalista: De tanto ganhar meias de Natal, tio-avo ganha livro e tenta calca-lo https://t.co/Y7ulOYKYmO'",False,False,153,0,
2017-12-21 17:12:48,Saraiva,,"b'@Ha_faela Ola Rafaela, nos informe por DM o numero do pedido e o nome completo para verificarmos.'",False,False,0,11,
2017-12-19 16:00:03,Saraiva,,"b'Tem CDs e DVDs de musica com ate 60% OFF na Saraiva e se ate o Papai Noel entrou na danca, voce ta vacilando se nao aproveitar: https://t.co/uVMdaT0ogD https://t.co/KykD2U067D'",False,False,1,22,
2017-12-19 11:30:01,Saraiva,,"b'Toda a vibe dos anos 80 e um toque de loucura no filme brasileiro mais falado do ano. Vem pegar seu DVD de ""Bingo - o Rei Das Manhas"": https://t.co/UxzfZ7teji https://t.co/ut5aWqR8Na'",False,False,1,19,
2017-12-18 22:00:01,Saraiva,,"b'Falou em blockbuster, falou no aniversariante #StevenSpielberg. Pra celebrar seus 71 anos, perguntamos ""Voce Conhece Steven Spielberg?"": https://t.co/uP9PLiz1x9 https://t.co/GoyNRv5HGh'",False,False,4,28,
2017-12-18 19:31:55,Saraiva,,b'RT @maisasilva: AAAAA saiu um dos videos que eu mais gosto de fazer e que voces sempre pedem: MATERIAL ESCOLAR  https://t.co/pbH98W39NY...',False,False,103,0,
2017-12-18 19:00:04,Saraiva,,"b'Ta precisando ler umas verdades e encarar os seus monstros? Entao voce precisar de alguns ""Textos Crueis Demais Para Serem Lidos Rapidamente"": https://t.co/OwPrW2e31f https://t.co/kO8R1GgDyv'",False,False,0,23,
2017-12-18 16:00:02,Saraiva,,"b'O cantor @chrisbrown esta de volta cheio de ritmo e swing. Garanta ""Heartbreak On A Full Moon"" com 2 CDs na pre-venda: https://t.co/4ZOutS5NE8 https://t.co/jXYdSrJ8hG'",False,False,64,149,
